id,Machine Failure Pred,Probability
136528,0,0.0011835929720496706
136529,0,0.006101174508107126
136530,0,0.002960171040108259
136531,0,0.0034894823732546446
136532,0,0.0036316346044096733
136533,0,0.00345495416683998
136534,0,0.00058246060187934
136535,0,0.0025226260956925663
136536,0,0.0023737961306012287
136537,0,0.0008805304845540542
136538,0,0.00526994244381189
136539,0,0.0013779635666672622
136540,0,0.00214430441725185
136541,0,0.0008791175795915351
136542,0,0.003942407838325257
136543,0,0.007657722560392579
136544,0,0.0024438670569756718
136545,0,0.003784975715539509
136546,0,0.0009227539217075623
136547,0,0.0029449432321927193
136548,0,0.002352716762914264
136549,0,0.0020533912066147118
136550,0,0.007307563304566713
136551,0,0.001432727623154538
136552,0,0.0017099876523959637
136553,0,0.001371992545037685
136554,0,0.0027718239185287514
136555,0,0.013475825207948577
136556,0,0.005992585008468078
136557,0,0.004091118283331651
136558,0,0.003912670763445155
136559,0,0.002751816781989713
136560,0,0.005312687708784469
136561,0,0.00685972983879164
136562,0,0.00212241307515615
136563,0,0.0028949051718373487
136564,0,0.0017409854286656707
136565,0,0.016458244344252262
136566,0,0.0011908925498705224
136567,0,0.0047606649382274935
136568,0,0.0036237709688501426
136569,0,0.003833636730932988
136570,0,0.0009426366103389134
136571,0,0.006765555696559508
136572,0,0.0039359760844711
136573,0,0.0015706180802935628
136574,0,0.005290897054654617
136575,0,0.0014503580006014387
136576,0,0.004788481714752278
136577,0,0.005160069306435625
136578,0,0.0014978226784908332
136579,0,0.0056457625680539966
136580,0,0.001524187494470684
136581,0,0.0014402957173806526
136582,0,0.0012728841180987113
136583,0,0.001491890374535601
136584,0,0.001984182178599617
136585,0,0.0036366761378990417
136586,0,0.04562078795669312
136587,0,0.0010002094068212973
136588,0,0.0053532400875905715
136589,0,0.0029240136139812383
136590,0,0.0015638408853763726
136591,0,0.0032907221837520837
136592,0,0.008239356939389528
136593,0,0.005501391153164685
136594,0,0.000579546566762051
136595,0,0.0017294660591674715
136596,0,0.0014330176010494563
136597,0,0.0016127068675551859
136598,0,0.0047809019395595375
136599,0,0.0023902300237275335
136600,0,0.0020094526936262633
136601,0,0.004648858060008863
136602,0,0.006119147002388765
136603,0,0.003021408533564453
136604,0,0.0013879272737610737
136605,0,0.006702311961433242
136606,0,0.002265723821507981
136607,0,0.003954916354839507
136608,0,0.0024284568201160773
136609,0,0.004705876101036754
136610,0,0.00507432725650759
136611,0,0.0010625444016064919
136612,0,0.0021058797989931544
136613,0,0.0029622217819769794
136614,0,0.0011398574274225771
136615,0,0.0007731710538679215
136616,0,0.0017741431701016697
136617,0,0.00885505957224736
136618,0,0.002124432491309576
136619,0,0.0021559575519455995
136620,0,0.0018461678149944204
136621,0,0.002623198973507738
136622,0,0.0016592183100537531
136623,0,0.0012598425343750264
136624,0,0.0015930712187852377
136625,0,0.0034297617803938636
136626,0,0.0004386693373193843
136627,0,0.003362142004641415
136628,0,0.0035658198875645787
136629,0,0.0004455828055103547
136630,0,0.0011966414124974809
136631,0,0.005697350519129719
136632,0,0.0035612880163556665
136633,0,0.001577727959949276
136634,0,0.0016916742988351873
136635,0,0.011137090109512594
136636,0,0.013065590607631421
136637,0,0.003310093480080556
136638,1,0.9965605608845005
136639,0,0.004794675667252145
136640,0,0.010596545993330365
136641,0,0.0026101328130770135
136642,0,0.0021410817278411758
136643,0,0.03656431219427348
136644,0,0.0011677132817708659
136645,0,0.0011174270148484025
136646,0,0.0009623327099374336
136647,0,0.010320419275888308
136648,0,0.017281040650054938
136649,0,0.002204056372992948
136650,0,0.00545601641638571
136651,0,0.0011476572040827536
136652,1,0.9880908543986282
136653,0,0.0018462085993212823
136654,0,0.0020495736239061484
136655,0,0.005001199190776552
136656,0,0.004443048371833522
136657,0,0.003972476512537741
136658,0,0.002018246506875657
136659,0,0.0023068247920665533
136660,0,0.002016651207657056
136661,0,0.004088849879470184
136662,0,0.012259940443846698
136663,0,0.002951099136533303
136664,0,0.01644855850896953
136665,0,0.0015293782688848875
136666,0,0.0005007503289336806
136667,0,0.014996576516949182
136668,0,0.0035042802785569065
136669,0,0.002305015264848089
136670,0,0.004177061957475574
136671,0,0.002135768457486279
136672,0,0.0024050445076703214
136673,0,0.0015816091578579163
136674,0,0.000792994058622603
136675,0,0.003417183236426
136676,0,0.002588313125444891
136677,0,0.0026273347502661125
136678,0,0.0013067818920882738
136679,0,0.0018057882966914312
136680,0,0.005638774303096193
136681,0,0.0019192394674772035
136682,0,0.0018018462923112698
136683,0,0.0018420477773820312
136684,0,0.004230324401175783
136685,0,0.011161755287211797
136686,0,0.0025459894953517893
136687,0,0.004300190471570404
136688,0,0.0054460960609184735
136689,0,0.00632520782913476
136690,0,0.0035614174537754394
136691,0,0.013131115512257648
136692,0,0.0025914158657651897
136693,0,0.0009415426444462972
136694,0,0.0011103700274770144
136695,0,0.0018234313444089002
136696,0,0.005387091040809084
136697,0,0.000657450309051163
136698,0,0.0059624941964116565
136699,0,0.0047456009739180755
136700,0,0.001726366978279557
136701,0,0.0021131972068144057
136702,0,0.001224180091198608
136703,0,0.008651696674560847
136704,0,0.0008166708201151082
136705,0,0.0007859795472432815
136706,0,0.0016314431951215261
136707,0,0.0035682500253724726
136708,0,0.009906013325684113
136709,0,0.00020813591222895744
136710,0,0.0020289789104092127
136711,0,0.003785719927623314
136712,0,0.0006029741689859451
136713,0,0.002181450894658527
136714,0,0.01210414430779969
136715,0,0.006894103196807295
136716,0,0.001520661356969205
136717,0,0.0044489234844530086
136718,0,0.014183953843011094
136719,0,0.002749152133883459
136720,0,0.000233203221818715
136721,0,0.0023118869681233415
136722,0,0.0012016438704336846
136723,0,0.0018191871322737435
136724,0,0.0021524409565924977
136725,0,0.002691552347370093
136726,0,0.001612488402996313
136727,0,0.001504262431590305
136728,0,0.0011278593028163308
136729,0,0.0029983638593457807
136730,0,0.0009884439702380872
136731,0,0.009469221283584016
136732,0,0.0024444128269384014
136733,0,0.002151061143048409
136734,0,0.0017204589912043467
136735,0,0.0015954150898837797
136736,0,0.0024127482421073816
136737,0,0.0013161304234375554
136738,0,0.0018879477141054326
136739,0,0.006129106176317101
136740,0,0.0023003944101049143
136741,0,0.02022084144537353
136742,0,0.0030220112192908305
136743,0,0.002960306744725065
136744,0,0.0023950178737533103
136745,0,0.0057246686734588
136746,0,0.0024822239745112915
136747,0,0.0023973786470366625
136748,0,0.0012774387115672876
136749,0,0.00096984242702774
136750,0,0.00345265376424767
136751,0,0.0019810849933840327
136752,0,0.0010584827770255508
136753,0,0.01416994960660932
136754,0,0.0022289016003908093
136755,0,0.010672387046369733
136756,0,0.0013386660624149873
136757,0,0.008087963307122506
136758,0,0.0018038746093844435
136759,0,0.0023072026873148495
136760,0,0.0015469529223305293
136761,0,0.0013185530326011781
136762,0,0.023404221489599808
136763,0,0.0027919318800046933
136764,0,0.0019734143008821523
136765,0,0.0034756050373798684
136766,0,0.003585322891922484
136767,0,0.005793187381061777
136768,0,0.0016767877943895018
136769,0,0.0024640704844789184
136770,0,0.0022084305676528873
136771,0,0.0038459321548337594
136772,0,0.012581917896885645
136773,0,0.0012676865981232999
136774,0,0.0014593090162398142
136775,0,0.01041053529370261
136776,0,0.0005816438931658644
136777,0,0.0015938359191789984
136778,0,0.0028014658108125308
136779,0,0.002441760789591166
136780,0,0.0007077317294912624
136781,0,0.005655668217344963
136782,0,0.0021263431498337393
136783,0,0.0004920861662184318
136784,0,0.0013868117362633632
136785,0,0.0036404169466364984
136786,0,0.0024345848479348257
136787,0,0.0043668499011150245
136788,0,0.010671721016659483
136789,0,0.0022709170846123895
136790,0,0.0008140598742000322
136791,0,0.002550693067821702
136792,0,0.005449713862925815
136793,0,0.0014028515495698854
136794,0,0.0052415500017865685
136795,0,0.003423539244910735
136796,0,0.003553835257227614
136797,0,0.0031936188404064576
136798,0,0.004557548151243603
136799,0,0.0028156561135833334
136800,0,0.002441769896081073
136801,0,0.0015880913737620472
136802,0,0.0029290130304452057
136803,0,0.0017698050301677107
136804,0,0.0015899122716621142
136805,0,0.003557504512510317
136806,0,0.000962536637750108
136807,0,0.0023931845912725782
136808,0,0.001963946844595066
136809,0,0.0010536311507520352
136810,0,0.005200142292376378
136811,0,0.007992547009945871
136812,0,0.0007125015243442775
136813,0,0.015789060704968105
136814,0,0.0031651777553743533
136815,0,0.0008482693637774977
136816,0,0.0009987041512578261
136817,0,0.0012455981771495415
136818,0,0.006337463802217975
136819,0,0.0008946004992541858
136820,0,0.0010901056653000935
136821,0,0.0014267834248602091
136822,0,0.01190484223550133
136823,0,0.0020350687667640144
136824,0,0.0008511183503948857
136825,0,0.00204472411653987
136826,1,0.996112017166104
136827,0,0.0005215252624478544
136828,0,0.001305498569214126
136829,0,0.0038003277270000336
136830,0,0.0024702277031747022
136831,0,0.0013630261768760852
136832,0,0.002512988925278147
136833,0,0.001046441667927119
136834,1,0.9946373539729246
136835,0,0.002481618622390959
136836,0,0.0021682217811748758
136837,0,0.0022365063013900055
136838,0,0.0020643262696871793
136839,0,0.0008063776801482235
136840,0,0.003155660847565902
136841,0,0.0046716436689666725
136842,0,0.002505354588992202
136843,0,0.0013946493160362312
136844,0,0.0033684292215783503
136845,0,0.0030202308897168653
136846,0,0.001751362619616083
136847,0,0.0009250023366815643
136848,0,0.0020300922402484312
136849,0,0.0024289917778340733
136850,0,0.0031404728540399447
136851,0,0.0018955058766162531
136852,0,0.004574707566798169
136853,0,0.004988567737186949
136854,0,0.0021794613554133
136855,0,0.003833865754364046
136856,0,0.018794146660679772
136857,0,0.0035078000899449674
136858,0,0.0026073675901690024
136859,0,0.0010615473127765938
136860,0,0.0018635447661301163
136861,0,0.0011067604814723484
136862,0,0.0060493944242690926
136863,0,0.0008959631933387485
136864,0,0.0005444780938502468
136865,0,0.003042966773642296
136866,0,0.0029861678050229247
136867,0,0.006929005838368189
136868,0,0.001510277300414729
136869,0,0.002663195311337292
136870,0,0.0033289662208185002
136871,0,0.0009455003087553765
136872,0,0.0033329642168074634
136873,0,0.0009806887377629622
136874,0,0.0007454719749887739
136875,0,0.0018009182065901385
136876,0,0.0012174411573008907
136877,0,0.0031631609988041313
136878,0,0.00048764594793827593
136879,0,0.005544959374136144
136880,0,0.0028071904722301397
136881,0,0.00312704253763674
136882,0,0.0008664079720731685
136883,0,0.001132374969637579
136884,0,0.0021149909958916554
136885,0,0.013334788034243044
136886,0,0.001334724443228667
136887,0,0.0017434732427361816
136888,0,0.005945052590819594
136889,0,0.0030393490834196603
136890,0,0.002112840473070389
136891,0,0.0023206494664796914
136892,0,0.0016683588442999628
136893,0,0.0024195561850670266
136894,0,0.0008498572093914124
136895,0,0.0015697296420354976
136896,0,0.0013042475465048645
136897,0,0.0046029957165807526
136898,0,0.0021741587343777013
136899,0,0.0018546725445922443
136900,0,0.001984505088392857
136901,0,0.002169379865693062
136902,0,0.0016601748942963001
136903,0,0.0006736887309174035
136904,0,0.0032396698773505964
136905,0,0.0019857941243824613
136906,0,0.0010059305221603062
136907,0,0.0025061865935711446
136908,0,0.0013909201228737766
136909,0,0.0019514377027985018
136910,0,0.004026394931233351
136911,0,0.0036718733450088114
136912,0,0.007476868295942823
136913,0,0.007448078676840234
136914,0,0.0011503191232272705
136915,0,0.003425607894098743
136916,0,0.0011057183804443877
136917,0,0.002552658970626234
136918,0,0.0008963064358881234
136919,0,0.0028630914006793715
136920,0,0.0011586543536054616
136921,0,0.007539297677194707
136922,0,0.0016906792793445584
136923,0,0.0012137016352742611
136924,0,0.0011207864380564495
136925,0,0.0006399319223289183
136926,0,0.00017047152028397
136927,0,0.0017386425125530322
136928,0,0.002116659408918095
136929,0,0.0028611275331379515
136930,0,0.00267197722228878
136931,0,0.010818171290622505
136932,0,0.005515682498182951
136933,0,0.0018934109038678479
136934,0,0.003340296178624367
136935,0,0.001510326656742435
136936,0,0.005457805370897653
136937,0,0.0008531836240597795
136938,0,0.001156311819290652
136939,0,0.0012524837126029309
136940,0,0.001910894940471996
136941,0,0.013653094230305928
136942,0,0.0014545005292960673
136943,0,0.0015063269086471646
136944,0,0.07974185398372693
136945,0,0.007356356232683926
136946,0,0.004778631593210936
136947,0,0.0029909936962867457
136948,0,0.001012333045238427
136949,0,0.004452239012747354
136950,0,0.0018373298026774553
136951,0,0.002595742946846311
136952,0,0.0009910543817221737
136953,0,0.002601316770900779
136954,0,0.0004884704480929126
136955,0,0.0016978135183322778
136956,0,0.0014302346218696453
136957,0,0.002168926188039688
136958,0,0.0030649945437588658
136959,0,0.0021739389011660557
136960,1,0.9934767557429334
136961,0,0.006796615456708466
136962,0,0.0021303683864939056
136963,0,0.008169793734975292
136964,0,0.0048140499336230946
136965,0,0.009882207681103252
136966,0,0.010957197511886084
136967,0,0.0022171818554305085
136968,0,0.009661954509713779
136969,0,0.0007282397446386398
136970,0,0.005264468086410519
136971,0,0.004046282233523441
136972,0,0.004201642412488971
136973,0,0.004445689805491931
136974,0,0.0005514367613371915
136975,0,0.007996950445955739
136976,0,0.001645102782887158
136977,0,0.004240147585159079
136978,0,0.001887129716728974
136979,0,0.0011854731488781605
136980,0,0.000782520497973921
136981,0,0.0010777151762847753
136982,0,0.002820888003812233
136983,0,0.0018685791920607935
136984,0,0.0017994644346766915
136985,0,0.01310163082515732
136986,0,0.001830068132514763
136987,0,0.005077149830258238
136988,0,0.0022756092342587505
136989,0,0.0027646037749973094
136990,0,0.0006004162731616518
136991,0,0.0018789744280849191
136992,0,0.0007181508503824055
136993,0,0.001293753970904522
136994,0,0.005545007065427257
136995,0,0.01381770316644009
136996,0,0.002321367760481549
136997,0,0.004539696876275443
136998,0,0.0027155837987598275
136999,0,0.0033926659181524642
137000,0,0.01959772012961511
137001,0,0.0018376814202335351
137002,0,0.003428911986797044
137003,0,0.002840384582772184
137004,0,0.038632972291325014
137005,1,0.9986110271468513
137006,0,0.0005014583867471482
137007,0,0.0017048682858650567
137008,0,0.0033831495056918016
137009,0,0.009541381599628855
137010,0,0.004661484298792881
137011,0,0.004170123408611446
137012,0,0.011697937868144196
137013,0,0.005448477931547834
137014,0,0.0008985862563506222
137015,0,0.009397655901174017
137016,0,0.004478275749771374
137017,0,0.0013716323050892143
137018,0,0.0020921815051340113
137019,0,0.0016296713460826127
137020,0,0.03119302108628304
137021,0,0.009556108556985935
137022,0,0.0009071698488645926
137023,0,0.001655507468599249
137024,0,0.002477488961024517
137025,0,0.0010946958550581342
137026,0,0.0124514374076386
137027,0,0.0027507322816360496
137028,0,0.0018959769359391109
137029,0,0.0012747729609350917
137030,0,0.007364825230977368
137031,0,0.007501521025607918
137032,0,0.003434172566021054
137033,0,0.004334724681934902
137034,0,0.005172884570564549
137035,0,0.011166507926447534
137036,0,0.004450994243621907
137037,1,0.9911435411618593
137038,0,0.004086548579306064
137039,0,0.0014836220411564593
137040,0,0.0010859646547468846
137041,0,0.007822815069577044
137042,0,0.0008610275967478804
137043,0,0.0022919070429293412
137044,0,0.0011880005986237528
137045,0,0.0012564735272314344
137046,0,0.0013163269120478039
137047,0,0.001752563152340907
137048,0,0.005045538379053719
137049,0,0.006530019670776635
137050,0,0.0007384634242666181
137051,0,0.003235621601587549
137052,0,0.00645945378528702
137053,0,0.002424642956128859
137054,0,0.0013711742447792027
137055,0,0.0028662851222163153
137056,0,0.0012557804344566184
137057,0,0.0012454523586422745
137058,0,0.002166920345871912
137059,0,0.0063439968354279605
137060,0,0.0008264405572972559
137061,0,0.0012852401736559492
137062,0,0.008482171417683372
137063,0,0.00528339921286692
137064,0,0.004218122865799507
137065,0,0.011564085932230883
137066,0,0.004961327836166622
137067,0,0.0012120978336188964
137068,0,0.0018796872965936157
137069,0,0.0025491321880920493
137070,0,0.003061694324945155
137071,0,0.002328434275006358
137072,0,0.0009466800119772472
137073,0,0.001960820622497584
137074,0,0.005269330110377581
137075,0,0.003207678199469655
137076,0,0.0007225748879809276
137077,0,0.001955716831322061
137078,0,0.0017917092758061189
137079,0,0.004036423126133589
137080,0,0.004084670217772066
137081,0,0.004022248731215399
137082,0,0.001334328741741161
137083,0,0.0003712652727235585
137084,0,0.0024889343753830245
137085,0,0.005330428974305812
137086,0,0.00474055820431437
137087,0,0.0017789424172307373
137088,0,0.010845491342430617
137089,0,0.001500938928524904
137090,0,0.002319805027834381
137091,0,0.0008494703918497863
137092,0,0.007533834565869719
137093,0,0.005203698769973724
137094,0,0.0114260447535331
137095,0,0.003985287599049747
137096,0,0.0011185404947537932
137097,0,0.007426862178003017
137098,0,0.006254431013447512
137099,0,0.0031090386861402316
137100,0,0.001418594618335187
137101,0,0.002686029576693111
137102,0,0.004737993923910817
137103,0,0.010165170633582693
137104,0,0.0005269380043664809
137105,0,0.0010293901978366566
137106,0,0.017773651978121776
137107,0,0.0025542043117256666
137108,0,0.0014180950661132467
137109,0,0.001747844465158712
137110,0,0.00925096022871349
137111,0,0.01535803379993711
137112,1,0.9804675217863972
137113,0,0.015683174465067385
137114,0,0.0011768113887245797
137115,0,0.0008851483037693375
137116,0,0.005439559743011867
137117,0,0.0012349366489131206
137118,0,0.0027544803766317784
137119,0,0.009322855426796546
137120,0,0.0016825933806839364
137121,0,0.0011898095163476441
137122,0,0.00470222090124181
137123,0,0.002048280825301857
137124,0,0.012028936558070321
137125,0,0.0009284775041861703
137126,0,0.0007981816237652495
137127,0,0.0036056992429868502
137128,0,0.0013267359978324338
137129,0,0.0017506219853406853
137130,0,0.0019088173621974157
137131,0,0.00270285238588796
137132,0,0.0018031661326967099
137133,0,0.0016753096494588839
137134,0,0.0116500681812469
137135,0,0.005839017387675257
137136,0,0.0009466093076879429
137137,0,0.0008869536730286649
137138,0,0.0028421586066791535
137139,0,0.0012725084702703566
137140,0,0.008919201271030224
137141,0,0.001834420393019999
137142,0,0.00262979600307318
137143,0,0.0019185357930634754
137144,0,0.001796458133654945
137145,0,0.0008873097112427668
137146,0,0.0028134115627819947
137147,0,0.0006818019039704097
137148,0,0.006426059008300525
137149,0,0.0024559040947712218
137150,0,0.005331453738866434
137151,0,0.0013061178685239237
137152,0,0.003128243493107293
137153,0,0.016989743533694545
137154,0,0.0034017189012842653
137155,0,0.0026963463672816526
137156,0,0.00674767088016496
137157,0,0.0031634310568724134
137158,0,0.0011583713859769367
137159,0,0.002574676765074883
137160,0,0.0027610634486060098
137161,0,0.002138174660705421
137162,0,0.0029775261982290025
137163,0,0.0007330105930315649
137164,0,0.002535719954402979
137165,0,0.0038677111171964533
137166,0,0.0029545262413504924
137167,0,0.004067132837014394
137168,0,0.0027769281643007307
137169,0,0.003314952425664841
137170,0,0.0015846002728614147
137171,0,0.002202496338071259
137172,0,0.0014438027320805016
137173,0,0.0034854489763810072
137174,0,0.0005424964971348477
137175,0,0.004063450679225364
137176,0,0.0016334219069303465
137177,0,0.004925560351224852
137178,0,0.0017630166981973188
137179,0,0.0030024464692182946
137180,0,0.000991692086859188
137181,0,0.0028600493438286556
137182,0,0.009877586050280496
137183,0,0.0019126620777845927
137184,0,0.0021437764764780367
137185,0,0.004565101320326481
137186,0,0.0023676584196931126
137187,0,0.0011233786208156293
137188,0,0.00814864319514919
137189,0,0.009953096889370799
137190,0,0.0013812771980565252
137191,0,0.0019515884533411792
137192,1,0.5112449207738544
137193,0,0.0013942872521836753
137194,0,0.002078647121818704
137195,0,0.013102917571593943
137196,0,0.006045138123995709
137197,0,0.0031980953122469624
137198,0,0.007608972772859243
137199,0,0.0006731210727452328
137200,0,0.0013896957351427104
137201,0,0.005446239424990381
137202,0,0.004928674347570975
137203,0,0.0012007543320460843
137204,0,0.0006206349132689851
137205,0,0.002285900748993076
137206,0,0.0013046948640421164
137207,0,0.006628046833357883
137208,0,0.0062791725866913764
137209,0,0.001096028657095203
137210,0,0.0028814629678290665
137211,0,0.0023485531073360777
137212,0,0.006100922818103473
137213,0,0.0020998540206529255
137214,0,0.001173944474088715
137215,0,0.0041870976161809525
137216,0,0.005418889635979833
137217,0,0.0029964233340547767
137218,0,0.006255335345238676
137219,0,0.0015432022865347202
137220,0,0.0044488261110046156
137221,0,0.0038020998055605455
137222,0,0.00520641734586752
137223,0,0.0020196452820996414
137224,0,0.0028602458862602574
137225,0,0.0008140587009313932
137226,0,0.0012762193862587686
137227,0,0.00226572881513875
137228,0,0.00792565869798885
137229,0,0.003004174758875879
137230,0,0.0008045937772298938
137231,0,0.005305168190913563
137232,0,0.0013862364194837287
137233,0,0.0033779808854938775
137234,0,0.0014080325031478763
137235,0,0.0014556256652422626
137236,0,0.001153632916554932
137237,0,0.0009991282415204297
137238,0,0.0013902597606265633
137239,0,0.002896851779456329
137240,0,0.0011030783164583874
137241,0,0.007868261696229919
137242,0,0.008488671938963702
137243,0,0.0034195149092547455
137244,0,0.008120393402453121
137245,0,0.011284905935201414
137246,0,0.004558485395961313
137247,0,0.0009914303100379135
137248,0,0.0018428938545654104
137249,0,0.007913630391630835
137250,0,0.002033523958791569
137251,0,0.00365652145158071
137252,0,0.002548503199590424
137253,0,0.0013898435661506036
137254,0,0.0007242492034831673
137255,0,0.00722122938448716
137256,0,0.006265713885350621
137257,0,0.0013351520593108126
137258,0,0.0009015158749704682
137259,0,0.0012139926067010363
137260,0,0.004612539189604125
137261,0,0.0032340977679203462
137262,0,0.0033547167624199707
137263,0,0.007066645390580864
137264,0,0.010121581357903227
137265,0,0.008497925055676083
137266,0,0.0014510629986503132
137267,0,0.000611183237558068
137268,0,0.0008212554576592728
137269,0,0.001358280192180094
137270,0,0.0011814689419336595
137271,0,0.0011841759080049167
137272,0,0.016760077814314857
137273,0,0.0008973230580163507
137274,0,0.001363466398513229
137275,0,0.0018031450381813525
137276,0,0.0008394043091167411
137277,0,0.005019848484615089
137278,0,0.0018570049897901893
137279,0,0.006123331129808798
137280,0,0.00045128054046592503
137281,0,0.0022769946857635823
137282,0,0.0024375639498309086
137283,0,0.006512624084281551
137284,0,0.0018666385033393599
137285,0,0.0020057460685231486
137286,0,0.003819541637580909
137287,0,0.002511454436503892
137288,0,0.008765116612261205
137289,0,0.001575591425479934
137290,0,0.0015002522295425324
137291,0,0.001281866578412559
137292,0,0.0024150431618688416
137293,0,0.003182467876314455
137294,0,0.0025608510729282657
137295,0,0.0016420320583152188
137296,0,0.004319104830991969
137297,0,0.004707423856962098
137298,0,0.004707998559748415
137299,0,0.0013610671393134847
137300,0,0.005664319320503965
137301,0,0.002108425601263332
137302,0,0.0009085404529739323
137303,0,0.004599541875155914
137304,0,0.006071810886638017
137305,0,0.01534865966173289
137306,0,0.006110757473107229
137307,0,0.0019603675444721212
137308,0,0.0027024096101637735
137309,0,0.00176365344965872
137310,0,0.002859034209938519
137311,0,0.0047316468451299885
137312,0,0.008722678441998505
137313,0,0.0013924333135792897
137314,0,0.0013442353102864663
137315,0,0.0026859690028813625
137316,0,0.0009141100531520306
137317,0,0.0013879721064793931
137318,0,0.002144650121902035
137319,0,0.0029367268999851114
137320,0,0.0029034778121992946
137321,0,0.0010365139483440268
137322,0,0.0018987134037218945
137323,0,0.00786706727195672
137324,0,0.008162252007420625
137325,0,0.010063089058136958
137326,0,0.0006610026801619804
137327,0,0.002969264981920516
137328,0,0.0062697531507827685
137329,0,0.0020232865706768187
137330,0,0.007126732952214496
137331,0,0.00514622772215545
137332,0,0.001385935490586508
137333,0,0.004439685322182046
137334,0,0.0035128151379700346
137335,0,0.002587405827972225
137336,0,0.015862802233518065
137337,0,0.0016704337779956224
137338,0,0.0036709312414557305
137339,0,0.0015035922398282504
137340,0,0.0008125603717295819
137341,0,0.0005970141311431654
137342,0,0.0010218874855322086
137343,0,0.003708117970581516
137344,0,0.0035053966526171756
137345,0,0.0016586540343157424
137346,0,0.005691910795587352
137347,0,0.006116174065040684
137348,0,0.002829218606725767
137349,0,0.001593307563789154
137350,0,0.0014601964728145815
137351,0,0.006350810041686619
137352,0,0.0017792185666630422
137353,0,0.003674660891361461
137354,0,0.0005601426352606326
137355,0,0.0014020154704242783
137356,0,0.000461862934232061
137357,0,0.0011709739395858079
137358,0,0.0006064838138268693
137359,0,0.001772180879407452
137360,0,0.003912810354680922
137361,0,0.001455941538655189
137362,0,0.002106672308971637
137363,0,0.00107847073706595
137364,0,0.005136344055736497
137365,0,0.0007142673475015997
137366,0,0.0042335129041977775
137367,0,0.01798816599781945
137368,0,0.001416033336800304
137369,0,0.0025517004993550166
137370,0,0.0006991908887565499
137371,0,0.006599087391024015
137372,0,0.001556244404703027
137373,0,0.002920993976614255
137374,0,0.0008798753147930139
137375,0,0.0016294170447532367
137376,0,0.0017266862076849537
137377,0,0.0004706730407766686
137378,0,0.002356931057422186
137379,1,0.9865427211160912
137380,0,0.010693617093324725
137381,0,0.0011415850996559383
137382,0,0.0005854037323281519
137383,0,0.0019651910566829984
137384,0,0.002717496263589918
137385,1,0.9836136957248185
137386,0,0.0005675246093709035
137387,0,0.00023809464400303374
137388,0,0.0008662827083911675
137389,0,0.0017140553097884312
